,date,value
1231,1494892800000,118.0253032507393
1232,1494979200000,119.82413230466052
1233,1495065600000,119.68701945019
1234,1495152000000,119.96982827601708
1235,1495238400000,119.87315388486944
1236,1495324800000,119.7501269936143
1237,1495411200000,119.99581888959156
1238,1495497600000,118.7686728976136
1239,1495584000000,119.28407005464337
1240,1495670400000,119.00709876626456
1241,1495756800000,119.40557008111676
1242,1495843200000,119.45852010851502
1243,1495929600000,119.52446878314488
1244,1496016000000,119.72797968476904
1245,1496102400000,120.1716564417178
1246,1496188800000,120.23401368087984
1247,1496275200000,119.46518550888167
1248,1496361600000,120.54358062412248
1249,1496448000000,120.52283752966107
1250,1496534400000,120.46272290622446
1251,1496620800000,120.38192794851037
1252,1496707200000,121.39907331882448
1253,1496793600000,120.98148842602424
1254,1496880000000,121.0421661325523
1255,1496966400000,120.520261369714
1256,1497052800000,120.48852646385694
1257,1497139200000,120.43327863888652
1258,1497225600000,120.92680187481358
1259,1497312000000,120.76645352413402
1260,1497398400000,121.37754099094369
1261,1497484800000,119.66188297279722
1262,1497571200000,119.9326050507328
1263,1497657600000,119.92609834498307
1264,1497744000000,119.83515950913934
1265,1497830400000,118.98954701437016
1266,1497916800000,119.36420570927508
1267,1498003200000,119.58339852680577
1268,1498089600000,119.66765505939708
1269,1498176000000,119.66994059008158
1270,1498262400000,119.65649389390838
1271,1498348800000,119.64020678573274
1272,1498435200000,118.96533078735447
1273,1498521600000,118.63153356248344
1274,1498608000000,118.5911591567002
1275,1498694400000,118.96167183167594
1276,1498780800000,118.5653614429963
1277,1498867200000,118.61272744984656
1278,1498953600000,118.71536914032556
1279,1499040000000,117.6729143367838
1280,1499126400000,118.30545135502568
1281,1499212800000,118.07943066556186
1282,1499299200000,118.26451267775288
1283,1499385600000,117.58842494592314
1284,1499472000000,117.644472434862
1285,1499558400000,117.61959998420645
1286,1499644800000,117.50760385753424
1287,1499731200000,117.7406224977626
1288,1499817600000,117.98888732313584
1289,1499904000000,117.68166568281882
1290,1499990400000,118.37630660638438
1291,1500076800000,118.28986267399348
1292,1500163200000,118.45457629455667
1293,1500249600000,118.18029761207843
1294,1500336000000,118.8368831684414
1295,1500422400000,118.98518039424232
1296,1500508800000,119.11190454272868
1297,1500595200000,119.7645857444291
1298,1500681600000,119.7872070779101
1299,1500768000000,119.94472049700433
1300,1500854400000,119.59020782362568
1301,1500940800000,118.9281300825347
1302,1501027200000,119.9118559108855
1303,1501113600000,119.8536212889513
1304,1501200000000,120.37608314922494
1305,1501286400000,120.34924858473732
1306,1501372800000,120.42678760940224
1307,1501459200000,120.58048651415108
1308,1501545600000,120.58099836685813
1309,1501632000000,120.29953269640572
1310,1501718400000,121.26516439257946
1311,1501804800000,120.30213100271
1312,1501891200000,120.2849000813008
1313,1501977600000,120.48098865954954
1314,1502064000000,120.55706889656264
1315,1502150400000,120.94710389963063
1316,1502236800000,121.16485599534758
1317,1502323200000,122.43976088371966
1318,1502409600000,122.34052296560884
1319,1502496000000,122.34052296560884
1320,1502582400000,122.26427011104974
1321,1502668800000,121.40285929338567
1322,1502755200000,120.79769246071216
1323,1502841600000,121.60081066838626
1324,1502928000000,122.33876905207224
1325,1503014400000,122.33657781725285
1326,1503100800000,122.33709475143635
1327,1503187200000,122.21033183331504
1328,1503273600000,122.46927896548796
1329,1503360000000,121.59757748404115
1330,1503446400000,122.59419891278397
