,date,value
746,1452988800000,13956.916667
747,1453075200000,13900.833333
748,1453161600000,13874.95
749,1453248000000,13916.383333
750,1453334400000,13884.933333
751,1453420800000,13849.5
752,1453507200000,13825.45
753,1453593600000,13819.266667
754,1453680000000,13843.766667
755,1453766400000,13832.55
756,1453852800000,13873.866667
757,1453939200000,13855.766667
758,1454025600000,13772.866667
759,1454112000000,13763.483333
760,1454198400000,13777.116667
761,1454284800000,13706.45
762,1454371200000,13737.033333
763,1454457600000,13718.1
764,1454544000000,13666.8
765,1454630400000,13627.05
766,1454716800000,13620.9
767,1454803200000,13617.766667
768,1454889600000,13640.6
769,1454976000000,13614.716667
770,1455062400000,13510.933333
771,1455148800000,13495.8
772,1455235200000,13474.516667
773,1455321600000,13483.583333
774,1455408000000,13489.683333
775,1455494400000,13434.333333
776,1455580800000,13431.516667
777,1455667200000,13466.766667
778,1455753600000,13500.516667
779,1455840000000,13496.616667
780,1455926400000,13505.7
781,1456012800000,13493.6
782,1456099200000,13433.5
783,1456185600000,13428.45
784,1456272000000,13408.116667
785,1456358400000,13424.8
786,1456444800000,13411.45
787,1456531200000,13402.466667
788,1456617600000,13414.45
789,1456704000000,13370.0
790,1456790400000,13328.5
791,1456876800000,13312.55
792,1456963200000,13233.7
793,1457049600000,13121.333333
794,1457136000000,13089.916667
795,1457222400000,13081.5
796,1457308800000,13079.633333
797,1457395200000,13154.533333
798,1457481600000,13120.4
799,1457568000000,13127.5
800,1457654400000,13041.1
801,1457740800000,13015.683333
802,1457827200000,13015.683333
803,1457913600000,13033.666667
804,1458000000000,13132.616667
805,1458086400000,13150.35
806,1458172800000,13087.516667
807,1458259200000,13104.4
808,1458345600000,13103.9
809,1458432000000,13101.066667
810,1458518400000,13143.733333
811,1458604800000,13164.366667
812,1458691200000,13185.966667
813,1458777600000,13249.783333
814,1458864000000,13262.7
815,1458950400000,13262.766667
816,1459036800000,13262.766667
817,1459123200000,13314.85
818,1459209600000,13333.483333
819,1459296000000,13286.2
820,1459382400000,13228.266667
821,1459468800000,13189.433333
822,1459555200000,13163.266667
823,1459641600000,13143.1
824,1459728000000,13151.966667
825,1459814400000,13209.5
826,1459900800000,13215.183333
827,1459987200000,13200.0
828,1460073600000,13142.916667
829,1460160000000,13134.4
830,1460246400000,13122.766667
831,1460332800000,13119.433333
832,1460419200000,13105.133333
833,1460505600000,13152.433333
834,1460592000000,13167.716667
835,1460678400000,13189.2
836,1460764800000,13183.416667
837,1460851200000,13183.416667
838,1460937600000,13154.316667
839,1461024000000,13132.75
840,1461110400000,13143.3
841,1461196800000,13159.466667
842,1461283200000,13189.35
843,1461369600000,13195.133333
844,1461456000000,13200.933333
845,1461542400000,13208.85
846,1461628800000,13200.016667
847,1461715200000,13202.35
848,1461801600000,13192.366667
849,1461888000000,13187.133333
850,1461974400000,13190.033333
851,1462060800000,13190.033333
852,1462147200000,13128.5
853,1462233600000,13201.433333
854,1462320000000,13282.85
855,1462406400000,13324.916667
856,1462492800000,13347.783333
857,1462579200000,13350.766667
858,1462665600000,13356.733333
859,1462752000000,13356.4
860,1462838400000,13296.366667
861,1462924800000,13289.416667
862,1463011200000,13287.633333
863,1463097600000,13319.3
864,1463184000000,13325.2
865,1463270400000,13328.15
866,1463356800000,13317.316667
867,1463443200000,13309.816667
868,1463529600000,13392.316667
869,1463616000000,13507.316667
870,1463702400000,13593.933333
871,1463788800000,13615.4
872,1463875200000,13615.666667
873,1463961600000,13594.9
874,1464048000000,13622.483333
875,1464134400000,13632.2
876,1464220800000,13594.866667
877,1464307200000,13587.9
878,1464393600000,13587.9
879,1464480000000,13600.35
880,1464566400000,13635.35
881,1464652800000,13646.033333
882,1464739200000,13647.566667
883,1464825600000,13640.583333
884,1464912000000,13548.666667
885,1464998400000,13517.933333
886,1465084800000,13484.616667
887,1465171200000,13379.783333
888,1465257600000,13288.616667
889,1465344000000,13250.416667
890,1465430400000,13265.083333
891,1465516800000,13301.366667
892,1465603200000,13313.133333
893,1465689600000,13327.933333
894,1465776000000,13320.933333
895,1465862400000,13374.45
896,1465948800000,13343.233333
897,1466035200000,13375.5
898,1466121600000,13351.316667
899,1466208000000,13342.383333
900,1466294400000,13336.433333
901,1466380800000,13275.266667
902,1466467200000,13260.7
903,1466553600000,13270.466667
904,1466640000000,13224.416667
905,1466726400000,13381.333333
906,1466812800000,13447.583333
907,1466899200000,13393.316667
908,1466985600000,13372.466667
909,1467072000000,13248.55
910,1467158400000,13181.516667
911,1467244800000,13192.633333
912,1467331200000,13141.083333
913,1467417600000,13126.666667
914,1467504000000,13123.8
915,1467590400000,13127.133333
916,1467676800000,13129.033333
917,1467763200000,13160.75
918,1467849600000,13138.75
919,1467936000000,13159.2
920,1468022400000,13145.3
921,1468108800000,13133.8
922,1468195200000,13113.333333
923,1468281600000,13113.733333
924,1468368000000,13096.1
925,1468454400000,13074.966667
926,1468540800000,13077.95
927,1468627200000,13091.516667
928,1468713600000,13097.283333
929,1468800000000,13090.95
930,1468886400000,13091.366667
931,1468972800000,13099.15
932,1469059200000,13102.933333
933,1469145600000,13102.566667
934,1469232000000,13105.433333
935,1469318400000,13105.433333
936,1469404800000,13130.433333
937,1469491200000,13157.333333
938,1469577600000,13143.3
939,1469664000000,13110.0
940,1469750400000,13102.2
941,1469836800000,13102.2
942,1469923200000,13093.366667
943,1470009600000,13085.833333
944,1470096000000,13082.783333
945,1470182400000,13096.783333
946,1470268800000,13135.0
947,1470355200000,13123.0
948,1470441600000,13120.133333
949,1470528000000,13123.0
950,1470614400000,13127.833333
951,1470700800000,13127.833333
952,1470787200000,13109.766667
953,1470873600000,13104.366667
954,1470960000000,13117.433333
955,1471046400000,13117.433333
956,1471132800000,13117.433333
957,1471219200000,13104.933333
958,1471305600000,13092.533333
959,1471392000000,13113.033333
960,1471478400000,13122.5
961,1471564800000,13139.266667
962,1471651200000,13155.75
963,1471737600000,13158.633333
964,1471824000000,13197.966667
965,1471910400000,13219.25
966,1471996800000,13238.416667
967,1472083200000,13244.6
968,1472169600000,13221.766667
969,1472256000000,13215.916667
970,1472342400000,13241.083333
971,1472428800000,13277.916667
972,1472515200000,13269.8
973,1472601600000,13266.966667
974,1472688000000,13274.516667
975,1472774400000,13257.4
976,1472860800000,13242.75
977,1472947200000,13181.1
978,1473033600000,13175.833333
979,1473120000000,13132.583333
980,1473206400000,13094.466667
981,1473292800000,13067.65
982,1473379200000,13082.15
983,1473465600000,13096.466667
984,1473552000000,13126.733333
985,1473638400000,13169.4
986,1473724800000,13178.1
987,1473811200000,13199.866667
988,1473897600000,13187.75
989,1473984000000,13164.633333
990,1474070400000,13158.85
991,1474156800000,13158.85
992,1474243200000,13157.516667
993,1474329600000,13147.416667
994,1474416000000,13140.25
995,1474502400000,13097.0
996,1474588800000,13078.15
997,1474675200000,13078.15
998,1474761600000,13081.666667
999,1474848000000,13041.833333
1000,1474934400000,12986.6
1001,1475020800000,12954.1
1002,1475107200000,12961.666667
1003,1475193600000,13007.6
1004,1475280000000,13033.116667
1005,1475366400000,13035.933333
1006,1475452800000,12990.95
1007,1475539200000,12978.2
1008,1475625600000,12995.983333
1009,1475712000000,12994.95
1010,1475798400000,12994.45
1011,1475884800000,12983.2
1012,1475971200000,12980.733333
1013,1476057600000,12976.866667
1014,1476144000000,13004.066667
1015,1476230400000,13015.783333
1016,1476316800000,13061.933333
1017,1476403200000,13039.866667
1018,1476489600000,13045.45
1019,1476576000000,13051.916667
1020,1476662400000,13072.15
